/home/user/yc57963/miniconda3/envs/irra/lib/python3.9/site-packages/torch/utils/data/dataloader.py:627: UserWarning: This DataLoader will create 8 worker processes in total. Our suggested max number of worker in current system is 2, which is smaller than what this DataLoader is going to create. Please be aware that excessive worker creation might get DataLoader running slow or even freeze, lower the worker number to avoid potential slowness/freeze if necessary.
  warnings.warn(
Not using distributed mode
### Hyper-parameters:
     output_dir: output_rerun2/ham_icfg_tta/exp1/exp1.1/2025091405073
     seed: 42
     device: cuda
     batch_size_tta: 16
     epochs: 10
     lr: 1e-05
### Creating test dataset
     test_txt_set: 19848    test_img_set: 19848
     test_txt_loader: 39    test_img_loader: 39
### Creating model
Training Model with ['sdm', 'id', 'mlm'] tasks
Resized position embedding from size:torch.Size([1, 197, 768]) to size: torch.Size([1, 193, 768]) with height:24 width: 8
     Total Params Sum:  190482206
### Zero-Shot Score: 
/home/user/yc57963/miniconda3/envs/irra/lib/python3.9/site-packages/torch/utils/data/dataloader.py:627: UserWarning: This DataLoader will create 4 worker processes in total. Our suggested max number of worker in current system is 2, which is smaller than what this DataLoader is going to create. Please be aware that excessive worker creation might get DataLoader running slow or even freeze, lower the worker number to avoid potential slowness/freeze if necessary.
  warnings.warn(
/home/user/yc57963/task/IRRA/tta.py:281: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  scaler = GradScaler()  # bf16
+-------+--------+--------+--------+--------+-------+
| epoch |   R1   |   R5   |  R10   |  mAP   |  mINP |
+-------+--------+--------+--------+--------+-------+
|  -999 | 60.641 | 77.499 | 83.248 | 35.543 | 6.005 |
+-------+--------+--------+--------+--------+-------+
### TTA:
### Compute Cos Similarity Uncertainty
     preprocess_tta_coefficients  start
     sample selection ...
     number of sample after sample_selection: 15909
     uncertainty ...
     pos/neg sampling ...
      number of sample after pos/neg sampling: torch.Size([19848, 8])
     preprocess_tta_coefficients  end
### Creating TTA dataset
     tta_dataset: 15909
### Creating tta dataloader
### be careful: func create_loader returns a list length of 1
     tta_loader: 994
### Configure adapted weights
     TTA Dropout Modules: 
 []
     TTA Require Gradient Params: 
 [('base_model.transformer.resblocks.1.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.1.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.1.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.1.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.2.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.2.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.2.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.2.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.3.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.3.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.3.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.3.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.4.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.4.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.4.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.4.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.5.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.5.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.5.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.5.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.7.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.7.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.7.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.7.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.8.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.8.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.8.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.8.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.9.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.9.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.9.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.9.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.10.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.10.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.10.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.10.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.11.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.11.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.11.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.11.ln_2.bias', torch.Size([512])), ('base_model.ln_final.weight', torch.Size([512])), ('base_model.ln_final.bias', torch.Size([512]))]
     TTA Dropout Modules Number: 
 0
     TTA Require Gradient Params Sum: 
 21504
Using 5.0 times learning rate for random init module 
### Start Test Time Adaptation : num_epoch = 10
/home/user/yc57963/task/IRRA/tta.py:67: FutureWarning: `torch.cuda.amp.autocast(args...)` is deprecated. Please use `torch.amp.autocast('cuda', args...)` instead.
  with torch.cuda.amp.autocast(enabled=True):
     Epoch[0] Iteration[10/994], entropy: 0.5693, uncertainty: 2.9435, uncertainty_coeffi: 0.0010, loss: 0.2405, lr: 9.55e-07
     Epoch[0] Iteration[20/994], entropy: 0.5602, uncertainty: 2.8864, uncertainty_coeffi: 0.0010, loss: 0.2025, lr: 9.55e-07
     Epoch[0] Iteration[30/994], entropy: 0.4157, uncertainty: 2.2884, uncertainty_coeffi: 0.0010, loss: 0.2344, lr: 9.55e-07
     Epoch[0] Iteration[40/994], entropy: 0.3943, uncertainty: 2.2609, uncertainty_coeffi: 0.0010, loss: 0.1958, lr: 9.55e-07
     Epoch[0] Iteration[50/994], entropy: 0.6460, uncertainty: 2.9002, uncertainty_coeffi: 0.0010, loss: 0.2890, lr: 9.55e-07
     Epoch[0] Iteration[60/994], entropy: 0.5154, uncertainty: 2.2216, uncertainty_coeffi: 0.0010, loss: 0.2875, lr: 9.55e-07
     Epoch[0] Iteration[70/994], entropy: 0.7400, uncertainty: 2.5897, uncertainty_coeffi: 0.0010, loss: 0.2844, lr: 9.55e-07
     Epoch[0] Iteration[80/994], entropy: 0.5876, uncertainty: 2.6971, uncertainty_coeffi: 0.0010, loss: 0.3246, lr: 9.55e-07
     Epoch[0] Iteration[90/994], entropy: 0.5890, uncertainty: 3.1403, uncertainty_coeffi: 0.0010, loss: 0.2098, lr: 9.55e-07
     Epoch[0] Iteration[100/994], entropy: 0.3682, uncertainty: 1.9688, uncertainty_coeffi: 0.0010, loss: 0.1976, lr: 9.55e-07
     Epoch[0] Iteration[110/994], entropy: 0.4808, uncertainty: 3.6920, uncertainty_coeffi: 0.0010, loss: 0.2500, lr: 9.55e-07
     Epoch[0] Iteration[120/994], entropy: 0.4519, uncertainty: 3.0963, uncertainty_coeffi: 0.0010, loss: 0.1437, lr: 9.55e-07
     Epoch[0] Iteration[130/994], entropy: 0.4162, uncertainty: 2.7522, uncertainty_coeffi: 0.0010, loss: 0.1410, lr: 9.55e-07
     Epoch[0] Iteration[140/994], entropy: 0.4927, uncertainty: 2.6105, uncertainty_coeffi: 0.0010, loss: 0.2727, lr: 9.55e-07
     Epoch[0] Iteration[150/994], entropy: 0.5040, uncertainty: 2.4304, uncertainty_coeffi: 0.0010, loss: 0.2034, lr: 9.55e-07
     Epoch[0] Iteration[160/994], entropy: 0.4994, uncertainty: 2.4910, uncertainty_coeffi: 0.0010, loss: 0.2539, lr: 9.55e-07
     Epoch[0] Iteration[170/994], entropy: 0.4202, uncertainty: 3.2096, uncertainty_coeffi: 0.0010, loss: 0.1464, lr: 9.55e-07
     Epoch[0] Iteration[180/994], entropy: 0.3888, uncertainty: 2.9136, uncertainty_coeffi: 0.0010, loss: 0.1306, lr: 9.55e-07
     Epoch[0] Iteration[190/994], entropy: 0.4833, uncertainty: 3.2836, uncertainty_coeffi: 0.0010, loss: 0.1721, lr: 9.55e-07
     Epoch[0] Iteration[200/994], entropy: 0.5241, uncertainty: 2.0577, uncertainty_coeffi: 0.0010, loss: 0.2932, lr: 9.55e-07
     Epoch[0] Iteration[210/994], entropy: 0.7328, uncertainty: 3.2021, uncertainty_coeffi: 0.0010, loss: 0.3158, lr: 9.55e-07
     Epoch[0] Iteration[220/994], entropy: 0.6256, uncertainty: 2.7638, uncertainty_coeffi: 0.0010, loss: 0.2641, lr: 9.55e-07
     Epoch[0] Iteration[230/994], entropy: 0.7584, uncertainty: 2.1717, uncertainty_coeffi: 0.0010, loss: 0.4745, lr: 9.55e-07
     Epoch[0] Iteration[240/994], entropy: 0.7862, uncertainty: 2.7797, uncertainty_coeffi: 0.0010, loss: 0.4104, lr: 9.55e-07
     Epoch[0] Iteration[250/994], entropy: 0.4934, uncertainty: 2.7484, uncertainty_coeffi: 0.0010, loss: 0.2451, lr: 9.55e-07
     Epoch[0] Iteration[260/994], entropy: 0.7351, uncertainty: 2.4687, uncertainty_coeffi: 0.0010, loss: 0.3283, lr: 9.55e-07
     Epoch[0] Iteration[270/994], entropy: 0.5739, uncertainty: 2.4862, uncertainty_coeffi: 0.0010, loss: 0.3020, lr: 9.55e-07
     Epoch[0] Iteration[280/994], entropy: 0.5451, uncertainty: 3.0176, uncertainty_coeffi: 0.0010, loss: 0.2070, lr: 9.55e-07
     Epoch[0] Iteration[290/994], entropy: 0.5185, uncertainty: 2.0825, uncertainty_coeffi: 0.0010, loss: 0.1978, lr: 9.55e-07
     Epoch[0] Iteration[300/994], entropy: 0.4906, uncertainty: 2.5281, uncertainty_coeffi: 0.0010, loss: 0.2191, lr: 9.55e-07
     Epoch[0] Iteration[310/994], entropy: 0.5586, uncertainty: 3.0396, uncertainty_coeffi: 0.0010, loss: 0.2296, lr: 9.55e-07
     Epoch[0] Iteration[320/994], entropy: 0.5681, uncertainty: 1.9385, uncertainty_coeffi: 0.0010, loss: 0.3219, lr: 9.55e-07
     Epoch[0] Iteration[330/994], entropy: 0.5517, uncertainty: 2.5314, uncertainty_coeffi: 0.0010, loss: 0.2708, lr: 9.55e-07
     Epoch[0] Iteration[340/994], entropy: 0.6662, uncertainty: 2.5285, uncertainty_coeffi: 0.0010, loss: 0.3547, lr: 9.55e-07
     Epoch[0] Iteration[350/994], entropy: 0.3751, uncertainty: 2.4177, uncertainty_coeffi: 0.0010, loss: 0.2206, lr: 9.55e-07
     Epoch[0] Iteration[360/994], entropy: 0.5084, uncertainty: 2.7348, uncertainty_coeffi: 0.0010, loss: 0.2255, lr: 9.55e-07
     Epoch[0] Iteration[370/994], entropy: 0.7068, uncertainty: 2.7499, uncertainty_coeffi: 0.0010, loss: 0.3308, lr: 9.55e-07
