/home/user/yc57963/miniconda3/envs/irra/lib/python3.9/site-packages/torch/utils/data/dataloader.py:627: UserWarning: This DataLoader will create 8 worker processes in total. Our suggested max number of worker in current system is 2, which is smaller than what this DataLoader is going to create. Please be aware that excessive worker creation might get DataLoader running slow or even freeze, lower the worker number to avoid potential slowness/freeze if necessary.
  warnings.warn(
Not using distributed mode
### Hyper-parameters:
     output_dir: output_rerun2/ham_icfg_tta/exp2/exp2.1.3/2025091418113
     seed: 42
     device: cuda
     batch_size_tta: 16
     epochs: 10
     lr: 0.0005
### Creating test dataset
     test_txt_set: 19848    test_img_set: 19848
     test_txt_loader: 39    test_img_loader: 39
### Creating model
Training Model with ['sdm', 'id', 'mlm'] tasks
Resized position embedding from size:torch.Size([1, 197, 768]) to size: torch.Size([1, 193, 768]) with height:24 width: 8
     Total Params Sum:  190482206
### Zero-Shot Score: 
/home/user/yc57963/miniconda3/envs/irra/lib/python3.9/site-packages/torch/utils/data/dataloader.py:627: UserWarning: This DataLoader will create 4 worker processes in total. Our suggested max number of worker in current system is 2, which is smaller than what this DataLoader is going to create. Please be aware that excessive worker creation might get DataLoader running slow or even freeze, lower the worker number to avoid potential slowness/freeze if necessary.
  warnings.warn(
/home/user/yc57963/task/IRRA/tta.py:281: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  scaler = GradScaler()  # bf16
+-------+--------+--------+--------+--------+-------+
| epoch |   R1   |   R5   |  R10   |  mAP   |  mINP |
+-------+--------+--------+--------+--------+-------+
|  -999 | 60.641 | 77.499 | 83.248 | 35.543 | 6.005 |
+-------+--------+--------+--------+--------+-------+
### TTA:
### Compute Cos Similarity Uncertainty
     preprocess_tta_coefficients  start
     sample selection ...
     number of sample after sample_selection: 19848
     uncertainty ...
     pos/neg sampling ...
      number of sample after pos/neg sampling: torch.Size([19848, 8])
     preprocess_tta_coefficients  end
### Creating TTA dataset
     tta_dataset: 19848
### Creating tta dataloader
### be careful: func create_loader returns a list length of 1
     tta_loader: 1240
### Configure adapted weights
     TTA Dropout Modules: 
 []
     TTA Require Gradient Params: 
 [('base_model.transformer.resblocks.1.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.1.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.1.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.1.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.2.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.2.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.2.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.2.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.3.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.3.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.3.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.3.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.4.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.4.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.4.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.4.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.5.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.5.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.5.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.5.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.7.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.7.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.7.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.7.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.8.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.8.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.8.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.8.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.9.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.9.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.9.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.9.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.10.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.10.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.10.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.10.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.11.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.11.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.11.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.11.ln_2.bias', torch.Size([512])), ('base_model.ln_final.weight', torch.Size([512])), ('base_model.ln_final.bias', torch.Size([512]))]
     TTA Dropout Modules Number: 
 0
     TTA Require Gradient Params Sum: 
 21504
Using 5.0 times learning rate for random init module 
### Start Test Time Adaptation : num_epoch = 10
/home/user/yc57963/task/IRRA/tta.py:67: FutureWarning: `torch.cuda.amp.autocast(args...)` is deprecated. Please use `torch.amp.autocast('cuda', args...)` instead.
  with torch.cuda.amp.autocast(enabled=True):
     Epoch[0] Iteration[10/1240], entropy: 0.6241, uncertainty: 1.2337, uncertainty_coeffi: 0.0010, loss: 0.6763, lr: 4.10e-04
     Epoch[0] Iteration[20/1240], entropy: 0.4754, uncertainty: 0.7454, uncertainty_coeffi: 0.0010, loss: 0.6297, lr: 3.27e-04
     Epoch[0] Iteration[30/1240], entropy: 0.7967, uncertainty: 1.3640, uncertainty_coeffi: 0.0010, loss: 0.6746, lr: 3.27e-04
     Epoch[0] Iteration[40/1240], entropy: 0.8227, uncertainty: 0.9196, uncertainty_coeffi: 0.0010, loss: 2.0396, lr: 3.27e-04
     Epoch[0] Iteration[50/1240], entropy: 0.6222, uncertainty: 1.2138, uncertainty_coeffi: 0.0010, loss: 5.5816, lr: 1.73e-04
     Epoch[0] Iteration[60/1240], entropy: 0.6116, uncertainty: 1.1058, uncertainty_coeffi: 0.0010, loss: 1.2748, lr: 4.77e-05
     Epoch[0] Iteration[70/1240], entropy: 0.6917, uncertainty: 1.1926, uncertainty_coeffi: 0.0010, loss: 0.8483, lr: 4.77e-05
     Epoch[0] Iteration[80/1240], entropy: 0.6325, uncertainty: 1.6220, uncertainty_coeffi: 0.0010, loss: 0.5989, lr: 4.77e-05
     Epoch[0] Iteration[90/1240], entropy: 0.4819, uncertainty: 1.2440, uncertainty_coeffi: 0.0010, loss: 0.7398, lr: 4.77e-05
     Epoch[0] Iteration[100/1240], entropy: 0.7315, uncertainty: 1.1174, uncertainty_coeffi: 0.0010, loss: 2.9682, lr: 4.77e-05
     Epoch[0] Iteration[110/1240], entropy: 0.5065, uncertainty: 0.7868, uncertainty_coeffi: 0.0010, loss: 3.0565, lr: 4.77e-05
     Epoch[0] Iteration[120/1240], entropy: 0.4801, uncertainty: 1.1359, uncertainty_coeffi: 0.0010, loss: 0.8056, lr: 4.77e-05
     Epoch[0] Iteration[130/1240], entropy: 0.5653, uncertainty: 1.4931, uncertainty_coeffi: 0.0010, loss: 22.4306, lr: 0.00e+00
     Epoch[0] Iteration[140/1240], entropy: 0.6392, uncertainty: 1.7585, uncertainty_coeffi: 0.0010, loss: 0.6635, lr: 0.00e+00
     Epoch[0] Iteration[150/1240], entropy: 0.6059, uncertainty: 1.1426, uncertainty_coeffi: 0.0010, loss: 10.1408, lr: 0.00e+00
     Epoch[0] Iteration[160/1240], entropy: 0.5051, uncertainty: 1.0089, uncertainty_coeffi: 0.0010, loss: 0.7566, lr: 0.00e+00
     Epoch[0] Iteration[170/1240], entropy: 0.5749, uncertainty: 1.2301, uncertainty_coeffi: 0.0010, loss: 1.0436, lr: 0.00e+00
     Epoch[0] Iteration[180/1240], entropy: 0.3446, uncertainty: 1.0953, uncertainty_coeffi: 0.0010, loss: 0.6338, lr: 0.00e+00
     Epoch[0] Iteration[190/1240], entropy: 0.4202, uncertainty: 0.8675, uncertainty_coeffi: 0.0010, loss: 0.7836, lr: 4.77e-05
     Epoch[0] Iteration[200/1240], entropy: 0.3941, uncertainty: 1.0047, uncertainty_coeffi: 0.0010, loss: 1.1301, lr: 4.77e-05
     Epoch[0] Iteration[210/1240], entropy: 0.5989, uncertainty: 1.2635, uncertainty_coeffi: 0.0010, loss: 1.2908, lr: 4.77e-05
     Epoch[0] Iteration[220/1240], entropy: 0.4157, uncertainty: 1.8434, uncertainty_coeffi: 0.0010, loss: 0.4385, lr: 4.77e-05
     Epoch[0] Iteration[230/1240], entropy: 0.4819, uncertainty: 0.9512, uncertainty_coeffi: 0.0010, loss: 1.2035, lr: 4.77e-05
     Epoch[0] Iteration[240/1240], entropy: 0.5379, uncertainty: 1.2049, uncertainty_coeffi: 0.0010, loss: 7.8159, lr: 4.77e-05
     Epoch[0] Iteration[250/1240], entropy: 0.6707, uncertainty: 1.0815, uncertainty_coeffi: 0.0010, loss: 0.9408, lr: 4.77e-05
     Epoch[0] Iteration[260/1240], entropy: 0.7485, uncertainty: 1.2697, uncertainty_coeffi: 0.0010, loss: 4.3163, lr: 4.77e-05
     Epoch[0] Iteration[270/1240], entropy: 0.4775, uncertainty: 1.5932, uncertainty_coeffi: 0.0010, loss: 0.4145, lr: 4.77e-05
     Epoch[0] Iteration[280/1240], entropy: 0.5638, uncertainty: 1.0328, uncertainty_coeffi: 0.0010, loss: 1.4192, lr: 4.77e-05
     Epoch[0] Iteration[290/1240], entropy: 0.4973, uncertainty: 1.0742, uncertainty_coeffi: 0.0010, loss: 0.7440, lr: 4.77e-05
     Epoch[0] Iteration[300/1240], entropy: 0.4745, uncertainty: 0.9897, uncertainty_coeffi: 0.0010, loss: 1.0958, lr: 4.77e-05
     Epoch[0] Iteration[310/1240], entropy: 0.5704, uncertainty: 0.6045, uncertainty_coeffi: 0.0010, loss: 1.7243, lr: 4.77e-05
     Epoch[0] Iteration[320/1240], entropy: 0.4314, uncertainty: 1.4188, uncertainty_coeffi: 0.0010, loss: 0.3771, lr: 4.77e-05
     Epoch[0] Iteration[330/1240], entropy: 0.8122, uncertainty: 0.9971, uncertainty_coeffi: 0.0010, loss: 2.5632, lr: 4.77e-05
     Epoch[0] Iteration[340/1240], entropy: 0.4456, uncertainty: 1.0300, uncertainty_coeffi: 0.0010, loss: 0.7132, lr: 4.77e-05
     Epoch[0] Iteration[350/1240], entropy: 0.5743, uncertainty: 1.2714, uncertainty_coeffi: 0.0010, loss: 1.3905, lr: 4.77e-05
     Epoch[0] Iteration[360/1240], entropy: 0.5458, uncertainty: 0.8214, uncertainty_coeffi: 0.0010, loss: 0.9401, lr: 4.77e-05
