/home/user/yc57963/miniconda3/envs/irra/lib/python3.9/site-packages/torch/utils/data/dataloader.py:627: UserWarning: This DataLoader will create 8 worker processes in total. Our suggested max number of worker in current system is 2, which is smaller than what this DataLoader is going to create. Please be aware that excessive worker creation might get DataLoader running slow or even freeze, lower the worker number to avoid potential slowness/freeze if necessary.
  warnings.warn(
Not using distributed mode
### Hyper-parameters:
     output_dir: output_rerun2/ham_icfg_tta/exp2/exp2.2/2025091419105
     seed: 42
     device: cuda
     batch_size_tta: 16
     epochs: 10
     lr: 1e-05
### Creating test dataset
     test_txt_set: 19848    test_img_set: 19848
     test_txt_loader: 39    test_img_loader: 39
### Creating model
Training Model with ['sdm', 'id', 'mlm'] tasks
Resized position embedding from size:torch.Size([1, 197, 768]) to size: torch.Size([1, 193, 768]) with height:24 width: 8
     Total Params Sum:  190482206
### Zero-Shot Score: 
/home/user/yc57963/miniconda3/envs/irra/lib/python3.9/site-packages/torch/utils/data/dataloader.py:627: UserWarning: This DataLoader will create 4 worker processes in total. Our suggested max number of worker in current system is 2, which is smaller than what this DataLoader is going to create. Please be aware that excessive worker creation might get DataLoader running slow or even freeze, lower the worker number to avoid potential slowness/freeze if necessary.
  warnings.warn(
/home/user/yc57963/task/IRRA/tta.py:281: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  scaler = GradScaler()  # bf16
+-------+--------+--------+--------+--------+-------+
| epoch |   R1   |   R5   |  R10   |  mAP   |  mINP |
+-------+--------+--------+--------+--------+-------+
|  -999 | 60.641 | 77.499 | 83.248 | 35.543 | 6.005 |
+-------+--------+--------+--------+--------+-------+
### TTA:
### Compute Cos Similarity Uncertainty
     preprocess_tta_coefficients  start
     sample selection ...
     number of sample after sample_selection: 19848
     uncertainty ...
     pos/neg sampling ...
      number of sample after pos/neg sampling: torch.Size([19848, 8])
     preprocess_tta_coefficients  end
### Creating TTA dataset
     tta_dataset: 19848
### Creating tta dataloader
### be careful: func create_loader returns a list length of 1
     tta_loader: 1240
### Configure adapted weights
     TTA Dropout Modules: 
 []
     TTA Require Gradient Params: 
 [('base_model.transformer.resblocks.1.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.1.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.1.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.1.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.2.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.2.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.2.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.2.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.3.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.3.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.3.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.3.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.4.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.4.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.4.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.4.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.5.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.5.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.5.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.5.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.7.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.7.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.7.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.7.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.8.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.8.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.8.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.8.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.9.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.9.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.9.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.9.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.10.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.10.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.10.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.10.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.11.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.11.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.11.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.11.ln_2.bias', torch.Size([512])), ('base_model.ln_final.weight', torch.Size([512])), ('base_model.ln_final.bias', torch.Size([512]))]
     TTA Dropout Modules Number: 
 0
     TTA Require Gradient Params Sum: 
 21504
Using 5.0 times learning rate for random init module 
### Start Test Time Adaptation : num_epoch = 10
/home/user/yc57963/task/IRRA/tta.py:67: FutureWarning: `torch.cuda.amp.autocast(args...)` is deprecated. Please use `torch.amp.autocast('cuda', args...)` instead.
  with torch.cuda.amp.autocast(enabled=True):
     Epoch[0] Iteration[10/1240], entropy: 0.6264, uncertainty: 1.2337, uncertainty_coeffi: 0.0001, loss: 0.6796, lr: 8.20e-06
     Epoch[0] Iteration[20/1240], entropy: 0.4748, uncertainty: 0.7454, uncertainty_coeffi: 0.0001, loss: 0.6312, lr: 6.55e-06
     Epoch[0] Iteration[30/1240], entropy: 0.8177, uncertainty: 1.3640, uncertainty_coeffi: 0.0001, loss: 0.7034, lr: 6.55e-06
     Epoch[0] Iteration[40/1240], entropy: 0.8515, uncertainty: 0.9196, uncertainty_coeffi: 0.0001, loss: 2.1049, lr: 6.55e-06
     Epoch[0] Iteration[50/1240], entropy: 0.6300, uncertainty: 1.2138, uncertainty_coeffi: 0.0001, loss: 5.8336, lr: 3.45e-06
     Epoch[0] Iteration[60/1240], entropy: 0.6608, uncertainty: 1.1058, uncertainty_coeffi: 0.0001, loss: 1.3502, lr: 9.55e-07
     Epoch[0] Iteration[70/1240], entropy: 0.7273, uncertainty: 1.1926, uncertainty_coeffi: 0.0001, loss: 1.0015, lr: 9.55e-07
     Epoch[0] Iteration[80/1240], entropy: 0.6854, uncertainty: 1.6220, uncertainty_coeffi: 0.0001, loss: 0.6340, lr: 9.55e-07
     Epoch[0] Iteration[90/1240], entropy: 0.5155, uncertainty: 1.2440, uncertainty_coeffi: 0.0001, loss: 0.8337, lr: 9.55e-07
     Epoch[0] Iteration[100/1240], entropy: 0.7882, uncertainty: 1.1174, uncertainty_coeffi: 0.0001, loss: 3.7841, lr: 9.55e-07
     Epoch[0] Iteration[110/1240], entropy: 0.5223, uncertainty: 0.7868, uncertainty_coeffi: 0.0001, loss: 2.9339, lr: 9.55e-07
     Epoch[0] Iteration[120/1240], entropy: 0.4842, uncertainty: 1.1359, uncertainty_coeffi: 0.0001, loss: 0.8640, lr: 9.55e-07
     Epoch[0] Iteration[130/1240], entropy: 0.6595, uncertainty: 1.4931, uncertainty_coeffi: 0.0001, loss: 28.7187, lr: 9.55e-07
     Epoch[0] Iteration[140/1240], entropy: 0.6797, uncertainty: 1.7585, uncertainty_coeffi: 0.0001, loss: 0.6682, lr: 9.55e-07
     Epoch[0] Iteration[150/1240], entropy: 0.6369, uncertainty: 1.1426, uncertainty_coeffi: 0.0001, loss: 9.0851, lr: 9.55e-07
     Epoch[0] Iteration[160/1240], entropy: 0.5239, uncertainty: 1.0089, uncertainty_coeffi: 0.0001, loss: 0.8230, lr: 9.55e-07
     Epoch[0] Iteration[170/1240], entropy: 0.6627, uncertainty: 1.2301, uncertainty_coeffi: 0.0001, loss: 1.2662, lr: 9.55e-07
     Epoch[0] Iteration[180/1240], entropy: 0.3657, uncertainty: 1.0953, uncertainty_coeffi: 0.0001, loss: 0.9037, lr: 9.55e-07
     Epoch[0] Iteration[190/1240], entropy: 0.4577, uncertainty: 0.8675, uncertainty_coeffi: 0.0001, loss: 0.8400, lr: 0.00e+00
     Epoch[0] Iteration[200/1240], entropy: 0.4798, uncertainty: 1.0047, uncertainty_coeffi: 0.0001, loss: 1.3132, lr: 0.00e+00
     Epoch[0] Iteration[210/1240], entropy: 0.6278, uncertainty: 1.2635, uncertainty_coeffi: 0.0001, loss: 1.4036, lr: 0.00e+00
     Epoch[0] Iteration[220/1240], entropy: 0.4576, uncertainty: 1.8434, uncertainty_coeffi: 0.0001, loss: 0.4390, lr: 0.00e+00
     Epoch[0] Iteration[230/1240], entropy: 0.5250, uncertainty: 0.9512, uncertainty_coeffi: 0.0001, loss: 1.4133, lr: 0.00e+00
     Epoch[0] Iteration[240/1240], entropy: 0.5597, uncertainty: 1.2049, uncertainty_coeffi: 0.0001, loss: 7.8967, lr: 0.00e+00
     Epoch[0] Iteration[250/1240], entropy: 0.7302, uncertainty: 1.0815, uncertainty_coeffi: 0.0001, loss: 0.9848, lr: 0.00e+00
     Epoch[0] Iteration[260/1240], entropy: 0.7310, uncertainty: 1.2697, uncertainty_coeffi: 0.0001, loss: 4.1629, lr: 0.00e+00
     Epoch[0] Iteration[270/1240], entropy: 0.5862, uncertainty: 1.5932, uncertainty_coeffi: 0.0001, loss: 0.5042, lr: 0.00e+00
     Epoch[0] Iteration[280/1240], entropy: 0.6368, uncertainty: 1.0328, uncertainty_coeffi: 0.0001, loss: 1.5603, lr: 0.00e+00
     Epoch[0] Iteration[290/1240], entropy: 0.5023, uncertainty: 1.0742, uncertainty_coeffi: 0.0001, loss: 0.8862, lr: 0.00e+00
     Epoch[0] Iteration[300/1240], entropy: 0.5164, uncertainty: 0.9897, uncertainty_coeffi: 0.0001, loss: 1.4390, lr: 0.00e+00
     Epoch[0] Iteration[310/1240], entropy: 0.6633, uncertainty: 0.6045, uncertainty_coeffi: 0.0001, loss: 2.3376, lr: 0.00e+00
     Epoch[0] Iteration[320/1240], entropy: 0.5323, uncertainty: 1.4188, uncertainty_coeffi: 0.0001, loss: 0.4685, lr: 0.00e+00
     Epoch[0] Iteration[330/1240], entropy: 0.9348, uncertainty: 0.9971, uncertainty_coeffi: 0.0001, loss: 3.0147, lr: 0.00e+00
     Epoch[0] Iteration[340/1240], entropy: 0.4863, uncertainty: 1.0300, uncertainty_coeffi: 0.0001, loss: 0.8718, lr: 0.00e+00
     Epoch[0] Iteration[350/1240], entropy: 0.6618, uncertainty: 1.2714, uncertainty_coeffi: 0.0001, loss: 1.7423, lr: 0.00e+00
     Epoch[0] Iteration[360/1240], entropy: 0.5772, uncertainty: 0.8214, uncertainty_coeffi: 0.0001, loss: 1.2999, lr: 0.00e+00
